date,suhu,kelembaban_relatif,tekanan_udara,kecepatan_angin,curah_hujan,radiasi_gelombang_pendek,bulan,hari_dalam_tahun
2020-07-18 03:00:00,15.34,75.91,993.99,0.26,0.0,0.0,7,200
2020-07-18 03:10:00,15.17,77.22,993.96,0.65,0.0,0.0,7,200
2020-07-18 03:20:00,14.93,78.33,993.97,0.41,0.0,0.0,7,200
2020-07-18 03:30:00,14.77,78.64,993.92,0.3,0.0,0.0,7,200
2020-07-18 03:40:00,14.73,77.34,993.88,0.73,0.0,0.0,7,200
2020-07-18 03:50:00,14.86,74.93,993.89,0.98,0.0,0.0,7,200
2020-07-18 04:00:00,14.72,76.34,993.84,0.41,0.0,0.0,7,200
2020-07-18 04:10:00,14.23,78.82,993.84,0.3,0.0,0.0,7,200
2020-07-18 04:20:00,14.05,79.38,993.86,0.34,0.0,0.0,7,200
2020-07-18 04:30:00,14.0,79.37,993.86,0.45,0.0,2.36,7,200
2020-07-18 04:40:00,14.12,78.52,993.77,0.32,0.0,6.57,7,200
2020-07-18 04:50:00,14.09,79.83,993.8,0.53,0.0,13.07,7,200
2020-07-18 05:00:00,14.03,81.3,993.84,0.43,0.0,30.64,7,200
2020-07-18 05:10:00,14.31,80.2,993.87,0.3,0.0,46.33,7,200
2020-07-18 05:20:00,14.49,79.67,993.84,0.33,0.0,64.4,7,200
2020-07-18 05:30:00,14.81,78.46,993.89,0.23,0.0,60.77,7,200
2020-07-18 05:40:00,14.58,78.99,993.9,0.25,0.0,73.03,7,200
2020-07-18 05:50:00,14.46,78.04,993.92,0.96,0.0,108.81,7,200
2020-07-18 06:00:00,14.55,78.0,993.9,0.86,0.0,152.78,7,200
2020-07-18 06:10:00,15.23,75.54,993.89,0.67,0.0,176.09,7,200
2020-07-18 06:20:00,15.98,72.46,993.92,0.58,0.0,199.87,7,200
2020-07-18 06:30:00,16.61,70.8,993.97,0.34,0.0,225.79,7,200
2020-07-18 06:40:00,17.1,69.37,994.01,0.61,0.0,248.66,7,200
2020-07-18 06:50:00,17.23,68.81,994.01,0.71,0.0,277.78,7,200
2020-07-18 07:00:00,17.69,67.33,994.0,0.5,0.0,305.72,7,200
2020-07-18 07:10:00,18.05,66.17,994.02,0.53,0.0,329.42,7,200
2020-07-18 07:20:00,18.34,65.48,994.05,0.49,0.0,355.18,7,200
2020-07-18 07:30:00,19.0,63.47,994.01,0.88,0.0,385.53,7,200
2020-07-18 07:40:00,19.32,62.79,993.98,0.83,0.0,414.45,7,200
2020-07-18 07:50:00,19.61,61.98,993.98,1.23,0.0,438.92,7,200
2020-07-18 08:00:00,19.98,61.27,993.97,0.89,0.0,463.62,7,200
2020-07-18 08:10:00,20.04,60.72,993.94,1.11,0.0,491.19,7,200
2020-07-18 08:20:00,19.68,62.38,993.93,1.89,0.0,520.09,7,200
2020-07-18 08:30:00,19.6,63.26,993.89,1.51,0.0,548.29,7,200
2020-07-18 08:40:00,19.95,61.9,993.88,2.06,0.0,583.93,7,200
2020-07-18 08:50:00,19.97,62.08,993.88,2.03,0.0,623.25,7,200
2020-07-18 09:00:00,20.26,61.53,993.85,2.51,0.0,645.66,7,200
2020-07-18 09:10:00,20.43,61.51,993.84,1.74,0.0,644.22,7,200
2020-07-18 09:20:00,20.84,60.39,993.83,1.62,0.0,759.72,7,200
2020-07-18 09:30:00,21.17,59.36,993.76,1.51,0.0,579.41,7,200
2020-07-18 09:40:00,21.0,59.44,993.78,2.62,0.0,796.04,7,200
2020-07-18 09:50:00,21.16,59.21,993.71,2.15,0.0,735.93,7,200
2020-07-18 10:00:00,21.45,57.76,993.64,2.58,0.0,811.52,7,200
2020-07-18 10:10:00,21.3,56.77,993.59,3.12,0.0,770.78,7,200
2020-07-18 10:20:00,21.07,58.37,993.53,3.27,0.0,772.64,7,200
2020-07-18 10:30:00,21.05,58.24,993.47,2.9,0.0,323.28,7,200
2020-07-18 10:40:00,21.11,57.87,993.4,2.34,0.0,844.06,7,200
2020-07-18 10:50:00,21.6,54.93,993.32,3.6,0.0,919.04,7,200
2020-07-18 11:00:00,21.78,53.46,993.26,3.17,0.0,893.26,7,200
2020-07-18 11:10:00,21.91,52.6,993.27,2.89,0.0,770.59,7,200
2020-07-18 11:20:00,21.91,52.99,993.21,2.65,0.0,877.51,7,200
2020-07-18 11:30:00,22.21,51.0,993.19,2.33,0.0,493.93,7,200
2020-07-18 11:40:00,22.0,49.92,993.18,3.4,0.0,666.66,7,200
2020-07-18 11:50:00,22.23,49.11,993.13,3.55,0.0,829.01,7,200
2020-07-18 12:00:00,22.1,50.11,993.08,3.05,0.0,315.93,7,200
2020-07-18 12:10:00,22.02,49.28,993.01,2.63,0.0,328.42,7,200
2020-07-18 12:20:00,22.31,48.33,992.96,1.35,0.0,653.86,7,200
2020-07-18 12:30:00,23.11,47.65,992.88,2.85,0.0,1041.72,7,200
2020-07-18 12:40:00,23.1,47.2,992.83,3.41,0.0,808.41,7,200
2020-07-18 12:50:00,22.85,47.23,992.8,3.39,0.0,940.41,7,200
2020-07-18 13:00:00,22.96,47.07,992.71,3.12,0.0,978.05,7,200
2020-07-18 13:10:00,23.01,45.69,992.6,3.27,0.0,884.68,7,200
2020-07-18 13:20:00,22.97,45.74,992.57,2.06,0.0,863.36,7,200
2020-07-18 13:30:00,23.36,45.35,992.49,2.23,0.0,844.1,7,200
2020-07-18 13:40:00,23.46,43.68,992.44,2.96,0.0,841.37,7,200
2020-07-18 13:50:00,23.57,42.09,992.36,2.73,0.0,836.51,7,200
2020-07-18 14:00:00,23.58,42.75,992.34,2.24,0.0,826.14,7,200
2020-07-18 14:10:00,24.27,41.39,992.3,2.68,0.0,817.92,7,200
2020-07-18 14:20:00,23.97,41.67,992.28,2.41,0.0,817.71,7,200
2020-07-18 14:30:00,24.23,41.17,992.21,0.85,0.0,797.05,7,200
2020-07-18 14:40:00,24.8,40.22,992.13,2.79,0.0,777.9,7,200
2020-07-18 14:50:00,24.43,40.37,992.08,2.72,0.0,769.58,7,200
2020-07-18 15:00:00,24.56,37.99,992.02,2.0,0.0,772.25,7,200
2020-07-18 15:10:00,24.61,38.44,991.99,2.42,0.0,451.38,7,200
2020-07-18 15:20:00,24.96,37.8,991.91,1.54,0.0,737.17,7,200
2020-07-18 15:30:00,25.4,38.25,991.85,2.71,0.0,723.99,7,200
2020-07-18 15:40:00,24.97,37.58,991.8,2.47,0.0,718.44,7,200
2020-07-18 15:50:00,25.02,37.54,991.74,3.18,0.0,678.79,7,200
2020-07-18 16:00:00,24.98,36.99,991.72,2.9,0.0,630.79,7,200
2020-07-18 16:10:00,25.14,36.18,991.66,2.25,0.0,589.57,7,200
2020-07-18 16:20:00,25.12,34.93,991.58,2.32,0.0,484.27,7,200
2020-07-18 16:30:00,25.04,35.59,991.54,2.6,0.0,545.82,7,200
2020-07-18 16:40:00,25.32,34.67,991.47,1.12,0.0,515.77,7,200
2020-07-18 16:50:00,25.57,33.8,991.41,1.59,0.0,410.46,7,200
2020-07-18 17:00:00,25.51,34.1,991.33,2.27,0.0,421.59,7,200
2020-07-18 17:10:00,25.28,34.79,991.27,2.67,0.0,290.97,7,200
2020-07-18 17:20:00,25.44,34.31,991.22,2.21,0.0,415.79,7,200
2020-07-18 17:30:00,25.58,33.95,991.17,2.3,0.0,394.97,7,200
2020-07-18 17:40:00,25.72,33.45,991.11,1.43,0.0,359.32,7,200
2020-07-18 17:50:00,25.97,33.44,991.07,0.95,0.0,304.38,7,200
2020-07-18 18:00:00,26.29,32.44,991.04,0.76,0.0,268.24,7,200
2020-07-18 18:10:00,26.0,32.37,990.99,1.55,0.0,243.54,7,200
2020-07-18 18:20:00,25.69,33.31,991.01,1.1,0.0,216.4,7,200
2020-07-18 18:30:00,25.67,34.04,991.03,0.76,0.0,194.09,7,200
2020-07-18 18:40:00,25.45,35.02,991.05,0.76,0.0,120.78,7,200
2020-07-18 18:50:00,24.8,36.42,991.03,0.88,0.0,64.24,7,200
2020-07-18 19:00:00,24.25,37.52,991.02,0.72,0.0,47.87,7,200
2020-07-18 19:10:00,24.03,37.88,991.02,1.08,0.0,37.18,7,200
2020-07-18 19:20:00,23.85,38.84,991.03,1.13,0.0,31.65,7,200
2020-07-18 19:30:00,23.72,39.31,991.06,1.34,0.0,26.79,7,200
2020-07-18 19:40:00,23.58,39.58,991.13,1.02,0.0,21.26,7,200
2020-07-18 19:50:00,23.46,39.64,991.19,1.46,0.0,15.78,7,200
2020-07-18 20:00:00,23.3,39.76,991.28,1.67,0.0,9.04,7,200
2020-07-18 20:10:00,23.12,40.03,991.38,1.5,0.0,3.23,7,200
2020-07-18 20:20:00,22.83,41.61,991.51,0.88,0.0,0.0,7,200
2020-07-18 20:30:00,22.23,43.6,991.62,0.7,0.0,0.0,7,200
2020-07-18 20:40:00,22.04,46.03,991.76,1.24,0.0,0.0,7,200
2020-07-18 20:50:00,21.43,47.41,991.86,0.27,0.0,0.0,7,200
2020-07-18 21:00:00,21.09,48.74,991.98,0.49,0.0,0.0,7,200
2020-07-18 21:10:00,20.63,51.29,992.08,0.28,0.0,0.0,7,200
2020-07-18 21:20:00,20.54,50.18,992.14,0.49,0.0,0.0,7,200
2020-07-18 21:30:00,19.88,56.9,992.21,1.01,0.0,0.0,7,200
2020-07-18 21:40:00,19.29,58.96,992.27,0.39,0.0,0.0,7,200
2020-07-18 21:50:00,19.11,59.1,992.32,0.53,0.0,0.0,7,200
2020-07-18 22:00:00,18.88,60.58,992.4,0.6,0.0,0.0,7,200
2020-07-18 22:10:00,18.67,60.86,992.4,0.27,0.0,0.0,7,200
2020-07-18 22:20:00,18.48,61.83,992.4,0.79,0.0,0.0,7,200
2020-07-18 22:30:00,18.05,62.75,992.41,0.55,0.0,0.0,7,200
2020-07-18 22:40:00,18.16,58.77,992.39,1.52,0.0,0.0,7,200
2020-07-18 22:50:00,18.33,57.7,992.39,1.43,0.0,0.0,7,200
2020-07-18 23:00:00,18.23,58.76,992.42,1.51,0.0,0.0,7,200
2020-07-18 23:10:00,17.74,60.94,992.43,1.42,0.0,0.0,7,200
2020-07-18 23:20:00,17.34,62.9,992.49,0.74,0.0,0.0,7,200
2020-07-18 23:30:00,17.15,63.45,992.53,0.43,0.0,0.0,7,200
2020-07-18 23:40:00,16.94,64.95,992.5,0.3,0.0,0.0,7,200
2020-07-18 23:50:00,16.67,66.38,992.45,0.21,0.0,0.0,7,200
2020-07-19 00:00:00,16.24,68.23,992.42,0.45,0.0,0.0,7,201
2020-07-19 00:10:00,16.0,69.2,992.44,0.25,0.0,0.0,7,201
2020-07-19 00:20:00,15.92,69.51,992.44,0.52,0.0,0.0,7,201
2020-07-19 00:30:00,15.98,69.49,992.33,0.87,0.0,0.0,7,201
2020-07-19 00:40:00,16.02,68.97,992.24,0.71,0.0,0.0,7,201
2020-07-19 00:50:00,15.73,71.21,992.19,0.43,0.0,0.0,7,201
2020-07-19 01:00:00,15.19,73.11,992.23,1.65,0.0,0.0,7,201
2020-07-19 01:10:00,14.77,76.98,992.23,1.08,0.0,0.0,7,201
2020-07-19 01:20:00,14.75,78.58,992.24,0.7,0.0,0.0,7,201
2020-07-19 01:30:00,14.88,78.27,992.2,0.65,0.0,0.0,7,201
2020-07-19 01:40:00,14.77,77.93,992.15,0.5,0.0,0.0,7,201
2020-07-19 01:50:00,14.25,79.66,992.12,0.94,0.0,0.0,7,201
2020-07-19 02:00:00,14.15,80.9,992.07,0.47,0.0,0.0,7,201
2020-07-19 02:10:00,14.14,78.86,991.95,0.61,0.0,0.0,7,201
2020-07-19 02:20:00,14.01,79.63,991.86,0.39,0.0,0.0,7,201
2020-07-19 02:30:00,13.76,80.4,991.88,0.52,0.0,0.0,7,201
2020-07-19 02:40:00,13.59,81.2,991.84,0.97,0.0,0.0,7,201
2020-07-19 02:50:00,13.48,84.2,991.79,0.84,0.0,0.0,7,201
2020-07-19 03:00:00,13.43,82.0,991.76,0.77,0.0,0.0,7,201
2020-07-19 03:10:00,13.4,83.6,991.73,0.57,0.0,0.0,7,201
2020-07-19 03:20:00,13.43,84.2,991.67,0.48,0.0,0.0,7,201
2020-07-19 03:30:00,13.28,84.3,991.65,0.92,0.0,0.0,7,201
2020-07-19 03:40:00,13.33,84.1,991.6,1.14,0.0,0.0,7,201
2020-07-19 03:50:00,13.46,85.4,991.58,0.97,0.0,0.0,7,201
2020-07-19 04:00:00,13.51,85.6,991.5,1.06,0.0,0.0,7,201
2020-07-19 04:10:00,13.61,85.1,991.5,0.59,0.0,0.0,7,201
2020-07-19 04:20:00,13.27,85.5,991.6,0.49,0.0,0.0,7,201
2020-07-19 04:30:00,12.91,86.6,991.57,0.32,0.0,1.99,7,201
2020-07-19 04:40:00,12.85,86.7,991.51,0.3,0.0,6.92,7,201
2020-07-19 04:50:00,12.72,87.3,991.47,0.9,0.0,18.06,7,201
2020-07-19 05:00:00,12.62,88.2,991.41,1.0,0.0,31.68,7,201
2020-07-19 05:10:00,12.87,87.6,991.37,1.02,0.0,47.68,7,201
2020-07-19 05:20:00,13.13,86.8,991.38,0.93,0.0,64.8,7,201
2020-07-19 05:30:00,13.36,85.6,991.32,0.64,0.0,83.2,7,201
2020-07-19 05:40:00,13.58,84.8,991.31,0.92,0.0,104.7,7,201
2020-07-19 05:50:00,13.83,84.3,991.32,1.08,0.0,127.17,7,201
2020-07-19 06:00:00,14.15,83.2,991.35,0.7,0.0,152.77,7,201
2020-07-19 06:10:00,14.64,80.9,991.37,0.67,0.0,181.26,7,201
2020-07-19 06:20:00,15.23,78.57,991.29,0.61,0.0,203.43,7,201
2020-07-19 06:30:00,15.53,76.97,991.25,0.71,0.0,228.43,7,201
2020-07-19 06:40:00,16.3,73.61,991.23,0.9,0.0,255.37,7,201
2020-07-19 06:50:00,16.45,73.64,991.22,0.9,0.0,284.65,7,201
2020-07-19 07:00:00,16.67,72.82,991.21,0.88,0.0,316.58,7,201
2020-07-19 07:10:00,17.0,70.94,991.19,0.91,0.0,346.43,7,201
2020-07-19 07:20:00,17.16,70.2,991.17,1.68,0.0,353.29,7,201
2020-07-19 07:30:00,17.45,69.4,991.19,1.45,0.0,387.86,7,201
2020-07-19 07:40:00,18.03,67.08,991.2,1.31,0.0,416.4,7,201
2020-07-19 07:50:00,18.85,64.37,991.17,0.87,0.0,436.64,7,201
2020-07-19 08:00:00,19.28,63.54,991.15,0.8,0.0,432.08,7,201
2020-07-19 08:10:00,20.01,61.43,991.12,0.7,0.0,412.28,7,201
2020-07-19 08:20:00,20.54,59.82,991.11,0.89,0.0,450.28,7,201
2020-07-19 08:30:00,20.76,59.51,991.09,1.01,0.0,371.66,7,201
2020-07-19 08:40:00,20.84,59.0,991.1,1.15,0.0,471.87,7,201
2020-07-19 08:50:00,20.89,59.62,991.1,1.23,0.0,491.3,7,201
2020-07-19 09:00:00,21.67,56.27,991.09,0.93,0.0,432.81,7,201
2020-07-19 09:10:00,22.32,54.49,991.08,1.26,0.0,513.05,7,201
2020-07-19 09:20:00,22.64,53.84,991.08,1.03,0.0,527.43,7,201
2020-07-19 09:30:00,23.39,50.73,991.04,0.94,0.0,548.49,7,201
2020-07-19 09:40:00,23.57,48.69,990.92,1.2,0.0,638.95,7,201
2020-07-19 09:50:00,24.19,44.69,990.83,1.37,0.0,656.38,7,201
2020-07-19 10:00:00,24.68,44.13,990.77,0.98,0.0,654.99,7,201
2020-07-19 10:10:00,25.1,41.45,990.7,1.43,0.0,701.69,7,201
2020-07-19 10:20:00,25.35,41.18,990.61,1.57,0.0,682.5,7,201
2020-07-19 10:30:00,25.01,42.28,990.49,2.24,0.0,701.28,7,201
2020-07-19 10:40:00,25.08,42.34,990.37,2.18,0.0,770.97,7,201
2020-07-19 10:50:00,25.36,41.51,990.3,2.04,0.0,804.65,7,201
2020-07-19 11:00:00,25.47,41.59,990.18,1.93,0.0,829.58,7,201
2020-07-19 11:10:00,25.74,40.98,990.13,1.8,0.0,840.71,7,201
2020-07-19 11:20:00,25.94,40.41,990.07,2.21,0.0,829.03,7,201
2020-07-19 11:30:00,26.12,40.58,989.96,1.83,0.0,821.03,7,201
2020-07-19 11:40:00,26.34,40.06,989.89,2.42,0.0,392.41,7,201
2020-07-19 11:50:00,25.72,40.75,989.77,2.54,0.0,365.01,7,201
2020-07-19 12:00:00,25.68,40.62,989.64,2.22,0.0,756.72,7,201
2020-07-19 12:10:00,26.33,38.69,989.59,2.45,0.0,935.36,7,201
2020-07-19 12:20:00,27.0,36.61,989.53,1.54,0.0,534.01,7,201
2020-07-19 12:30:00,26.64,37.41,989.46,1.72,0.0,453.15,7,201
2020-07-19 12:40:00,26.75,36.98,989.32,2.11,0.0,473.48,7,201
2020-07-19 12:50:00,26.51,37.18,989.25,1.49,0.0,363.8,7,201
2020-07-19 13:00:00,26.7,36.52,989.21,2.05,0.0,480.17,7,201
2020-07-19 13:10:00,26.72,36.68,989.14,1.94,0.0,545.69,7,201
2020-07-19 13:20:00,26.81,36.49,989.05,1.19,0.0,271.89,7,201
2020-07-19 13:30:00,26.77,36.89,988.99,1.86,0.0,218.69,7,201
2020-07-19 13:40:00,26.76,36.54,988.93,0.85,0.0,249.61,7,201
2020-07-19 13:50:00,26.94,36.95,988.85,1.1,0.0,273.99,7,201
2020-07-19 14:00:00,27.07,36.0,988.79,0.98,0.0,309.97,7,201
2020-07-19 14:10:00,27.27,36.0,988.7,1.39,0.0,393.76,7,201
2020-07-19 14:20:00,27.14,36.46,988.63,2.35,0.0,670.56,7,201
2020-07-19 14:30:00,27.45,35.63,988.6,1.44,0.0,656.63,7,201
2020-07-19 14:40:00,27.57,35.5,988.49,1.5,0.0,369.19,7,201
2020-07-19 14:50:00,27.4,35.96,988.42,0.92,0.0,267.57,7,201
2020-07-19 15:00:00,27.46,35.69,988.42,0.95,0.0,279.18,7,201
2020-07-19 15:10:00,27.53,36.33,988.36,0.83,0.0,324.84,7,201
2020-07-19 15:20:00,27.79,34.96,988.29,1.2,0.0,412.74,7,201
2020-07-19 15:30:00,27.97,34.76,988.23,1.0,0.0,396.51,7,201
2020-07-19 15:40:00,27.76,34.86,988.13,1.13,0.0,446.56,7,201
2020-07-19 15:50:00,27.64,34.98,988.03,1.12,0.0,305.56,7,201
2020-07-19 16:00:00,27.63,35.31,987.99,0.65,0.0,271.56,7,201
2020-07-19 16:10:00,28.17,34.1,987.91,0.42,0.0,474.94,7,201
2020-07-19 16:20:00,28.62,33.61,987.88,1.47,0.0,371.98,7,201
2020-07-19 16:30:00,27.8,35.34,987.85,1.9,0.0,226.91,7,201
2020-07-19 16:40:00,27.32,36.22,987.84,1.46,0.0,199.29,7,201
2020-07-19 16:50:00,27.58,35.56,987.76,0.87,0.0,307.74,7,201
2020-07-19 17:00:00,27.91,34.48,987.71,0.57,0.0,224.51,7,201
2020-07-19 17:10:00,28.46,33.61,987.64,0.97,0.0,451.62,7,201
2020-07-19 17:20:00,28.61,33.28,987.61,1.93,0.0,369.7,7,201
2020-07-19 17:30:00,28.34,34.2,987.63,0.81,0.0,257.94,7,201
2020-07-19 17:40:00,28.37,34.04,987.63,1.06,0.0,233.39,7,201
2020-07-19 17:50:00,27.84,35.05,987.67,1.28,0.0,161.92,7,201
2020-07-19 18:00:00,27.23,36.71,987.68,0.91,0.0,108.81,7,201
2020-07-19 18:10:00,27.03,37.28,987.68,0.71,0.0,122.44,7,201
2020-07-19 18:20:00,27.31,36.9,987.71,0.73,0.0,180.28,7,201
2020-07-19 18:30:00,27.13,36.42,987.79,1.22,0.0,120.13,7,201
2020-07-19 18:40:00,26.7,36.32,987.84,1.17,0.0,62.09,7,201
2020-07-19 18:50:00,26.37,36.45,987.89,0.75,0.0,29.02,7,201
2020-07-19 19:00:00,26.12,36.58,987.93,0.87,0.0,19.55,7,201
2020-07-19 19:10:00,25.92,37.09,987.97,0.59,0.0,22.63,7,201
2020-07-19 19:20:00,25.73,37.38,987.96,0.8,0.0,23.74,7,201
2020-07-19 19:30:00,25.62,37.11,987.9,0.43,0.0,15.39,7,201
2020-07-19 19:40:00,25.58,36.79,987.88,0.46,0.0,9.77,7,201
2020-07-19 19:50:00,25.56,36.4,987.91,0.81,0.0,6.69,7,201
2020-07-19 20:00:00,25.53,36.32,987.97,0.75,0.0,4.05,7,201
2020-07-19 20:10:00,25.46,36.42,988.08,1.37,0.0,1.44,7,201
2020-07-19 20:20:00,25.31,37.39,988.17,1.48,0.0,0.31,7,201
2020-07-19 20:30:00,25.13,38.13,988.25,1.5,0.0,0.0,7,201
2020-07-19 20:40:00,24.94,38.36,988.33,1.57,0.0,0.0,7,201
2020-07-19 20:50:00,24.8,38.67,988.44,1.3,0.0,0.0,7,201
2020-07-19 21:00:00,24.8,38.27,988.52,1.5,0.0,0.0,7,201
2020-07-19 21:10:00,24.78,37.88,988.51,1.72,0.0,0.0,7,201
2020-07-19 21:20:00,24.77,37.28,988.44,1.86,0.0,0.0,7,201
2020-07-19 21:30:00,24.75,36.86,988.4,2.04,0.0,0.0,7,201
2020-07-19 21:40:00,24.6,37.24,988.39,1.54,0.0,0.0,7,201
2020-07-19 21:50:00,24.28,39.21,988.44,1.28,0.0,0.0,7,201
2020-07-19 22:00:00,23.29,47.76,988.53,0.7,0.0,0.0,7,201
2020-07-19 22:10:00,22.55,49.37,988.65,0.5,0.0,0.0,7,201
2020-07-19 22:20:00,22.26,48.82,988.63,0.47,0.0,0.0,7,201
2020-07-19 22:30:00,22.1,47.77,988.62,0.86,0.0,0.0,7,201
2020-07-19 22:40:00,21.99,46.83,988.64,1.19,0.0,0.0,7,201
2020-07-19 22:50:00,22.07,46.78,988.66,0.8,0.0,0.0,7,201
2020-07-19 23:00:00,21.87,46.55,988.65,0.88,0.0,0.0,7,201
2020-07-19 23:10:00,21.76,46.98,988.62,1.26,0.0,0.0,7,201
2020-07-19 23:20:00,21.37,48.3,988.67,1.38,0.0,0.0,7,201
2020-07-19 23:30:00,21.1,48.93,988.68,1.45,0.0,0.0,7,201
2020-07-19 23:40:00,20.64,50.5,988.73,1.77,0.0,0.0,7,201
2020-07-19 23:50:00,20.49,55.67,988.72,1.05,0.0,0.0,7,201
2020-07-20 00:00:00,20.21,58.55,988.73,0.93,0.0,0.0,7,202
2020-07-20 00:10:00,20.07,59.43,988.68,1.0,0.0,0.0,7,202
2020-07-20 00:20:00,20.02,58.26,988.65,0.92,0.0,0.0,7,202
2020-07-20 00:30:00,19.85,58.84,988.68,0.46,0.0,0.0,7,202
2020-07-20 00:40:00,19.61,58.23,988.65,1.06,0.0,0.0,7,202
2020-07-20 00:50:00,19.35,61.8,988.63,1.12,0.0,0.0,7,202
2020-07-20 01:00:00,19.0,63.15,988.64,1.03,0.0,0.0,7,202
2020-07-20 01:10:00,18.89,63.42,988.64,0.8,0.0,0.0,7,202
2020-07-20 01:20:00,18.92,63.5,988.58,0.43,0.0,0.0,7,202
2020-07-20 01:30:00,18.63,64.59,988.58,0.48,0.0,0.0,7,202
2020-07-20 01:40:00,18.02,64.24,988.56,1.47,0.0,0.0,7,202
2020-07-20 01:50:00,18.23,60.88,988.56,1.88,0.0,0.0,7,202
2020-07-20 02:00:00,18.44,63.21,988.52,0.87,0.0,0.0,7,202
2020-07-20 02:10:00,18.4,61.91,988.47,0.48,0.0,0.0,7,202
2020-07-20 02:20:00,18.37,61.29,988.44,0.82,0.0,0.0,7,202
2020-07-20 02:30:00,18.35,62.26,988.38,0.75,0.0,0.0,7,202
2020-07-20 02:40:00,18.28,62.36,988.36,0.43,0.0,0.0,7,202
2020-07-20 02:50:00,17.95,64.85,988.36,0.31,0.0,0.0,7,202
2020-07-20 03:00:00,17.23,67.47,988.3,0.54,0.0,0.0,7,202
2020-07-20 03:10:00,16.67,70.96,988.23,1.17,0.0,0.0,7,202
2020-07-20 03:20:00,16.54,72.58,988.21,1.25,0.0,0.0,7,202
2020-07-20 03:30:00,16.33,74.59,988.16,1.02,0.0,0.0,7,202
2020-07-20 03:40:00,16.14,75.28,988.15,1.02,0.0,0.0,7,202
2020-07-20 03:50:00,15.98,75.49,988.15,1.07,0.0,0.0,7,202
2020-07-20 04:00:00,15.65,79.4,988.16,1.39,0.0,0.0,7,202
2020-07-20 04:10:00,15.44,79.87,988.2,0.95,0.0,0.0,7,202
2020-07-20 04:20:00,15.44,79.45,988.19,0.54,0.0,0.32,7,202
2020-07-20 04:30:00,15.37,79.61,988.26,0.75,0.0,2.12,7,202
2020-07-20 04:40:00,15.34,79.2,988.27,0.78,0.0,5.42,7,202
2020-07-20 04:50:00,15.43,78.69,988.3,1.05,0.0,11.33,7,202
2020-07-20 05:00:00,15.29,78.42,988.34,0.86,0.0,22.76,7,202
2020-07-20 05:10:00,15.17,77.74,988.34,0.95,0.0,40.22,7,202
2020-07-20 05:20:00,15.21,79.27,988.36,0.87,0.0,73.79,7,202
2020-07-20 05:30:00,15.23,80.8,988.35,0.96,0.0,102.11,7,202
2020-07-20 05:40:00,15.56,79.55,988.28,0.83,0.0,142.48,7,202
2020-07-20 05:50:00,16.06,76.97,988.26,0.74,0.0,111.69,7,202
2020-07-20 06:00:00,15.88,77.54,988.29,0.92,0.0,80.76,7,202
2020-07-20 06:10:00,15.72,78.18,988.28,1.2,0.0,81.19,7,202
2020-07-20 06:20:00,15.61,79.44,988.28,1.24,0.0,117.05,7,202
2020-07-20 06:30:00,15.86,78.03,988.28,1.22,0.0,177.55,7,202
2020-07-20 06:40:00,16.46,75.56,988.3,1.23,0.0,161.77,7,202
2020-07-20 06:50:00,16.6,75.21,988.24,1.45,0.0,238.0,7,202
2020-07-20 07:00:00,17.19,73.16,988.21,1.24,0.0,302.54,7,202
2020-07-20 07:10:00,17.86,70.3,988.21,1.2,0.0,374.69,7,202
2020-07-20 07:20:00,18.24,68.79,988.18,1.59,0.0,337.73,7,202
2020-07-20 07:30:00,18.35,68.02,988.24,1.29,0.0,253.66,7,202
2020-07-20 07:40:00,18.77,65.4,988.37,0.96,0.0,229.77,7,202
2020-07-20 07:50:00,18.99,64.83,988.54,1.16,0.0,193.8,7,202
2020-07-20 08:00:00,19.13,65.02,988.6,0.84,0.0,273.26,7,202
2020-07-20 08:10:00,20.38,60.47,988.62,1.1,0.0,464.13,7,202
2020-07-20 08:20:00,21.74,54.13,988.63,1.59,0.0,508.58,7,202
2020-07-20 08:30:00,22.28,50.87,988.71,1.56,0.0,318.21,7,202
2020-07-20 08:40:00,22.0,51.95,988.9,1.62,0.0,298.98,7,202
2020-07-20 08:50:00,21.6,53.22,989.03,1.89,0.0,349.09,7,202
2020-07-20 09:00:00,21.35,54.99,989.11,2.14,0.0,271.61,7,202
2020-07-20 09:10:00,21.29,57.24,989.15,1.58,0.0,521.23,7,202
2020-07-20 09:20:00,21.64,58.96,989.23,1.81,0.0,433.97,7,202
2020-07-20 09:30:00,22.04,59.16,989.32,1.76,0.0,601.13,7,202
2020-07-20 09:40:00,22.66,57.77,989.39,2.71,0.0,601.07,7,202
2020-07-20 09:50:00,22.72,58.43,989.5,2.36,0.0,623.4,7,202
2020-07-20 10:00:00,22.77,58.82,989.56,2.41,0.0,703.88,7,202
2020-07-20 10:10:00,22.98,58.69,989.63,1.77,0.0,679.58,7,202
2020-07-20 10:20:00,23.16,58.39,989.64,2.05,0.0,801.34,7,202
2020-07-20 10:30:00,23.43,57.92,989.74,2.8,0.0,787.27,7,202
2020-07-20 10:40:00,23.45,57.77,989.97,2.59,0.0,784.66,7,202
2020-07-20 10:50:00,24.03,56.0,990.0,1.78,0.0,814.33,7,202
2020-07-20 11:00:00,24.3,54.43,990.02,2.19,0.0,866.85,7,202
2020-07-20 11:10:00,24.65,52.81,990.13,2.94,0.0,820.37,7,202
2020-07-20 11:20:00,24.5,53.93,990.19,2.4,0.0,892.99,7,202
